atc_index,atc_code
6495,S02AA13
6496,S02AA14
6497,S02AA15
6498,S02AA16
6499,S02AA30
6500,S02B
6501,S02BA
6502,S02BA01
6503,S02BA03
6504,S02BA06
6505,S02BA07
6506,S02BA08
6507,S02C
6508,S02CA
6509,S02CA01
6510,S02CA02
6511,S02CA03
6512,S02CA04
6513,S02CA05
6514,S02CA06
6515,S02CA07
6516,S02D
6517,S02DA
6518,S02DA01
6519,S02DA02
6520,S02DA03
6521,S02DA04
6522,S02DA30
6523,S02DC
6524,S03
6525,S03A
6526,S03AA
6527,S03AA01
6528,S03AA02
6529,S03AA03
6530,S03AA04
6531,S03AA05
6532,S03AA06
6533,S03AA07
6534,S03AA08
6535,S03AA30
6536,S03B
6537,S03BA
6538,S03BA01
6539,S03BA02
6540,S03BA03
6541,S03C
6542,S03CA
6543,S03CA01
6544,S03CA02
6545,S03CA04
6546,S03CA05
6547,S03CA06
6548,S03D
6549,V
6550,V01
6551,V01A
6552,V01AA
6553,V01AA01
6554,V01AA02
6555,V01AA03
6556,V01AA04
6557,V01AA05
6558,V01AA07
6559,V01AA08
6560,V01AA09
6561,V01AA10
6562,V01AA11
6563,V01AA20
6564,V03
6565,V03A
6566,V03AB
6567,V03AB01
6568,V03AB02
6569,V03AB03
6570,V03AB04
6571,V03AB05
6572,V03AB06
6573,V03AB08
6574,V03AB09
6575,V03AB13
6576,V03AB14
6577,V03AB15
6578,V03AB16
6579,V03AB17
6580,V03AB18
6581,V03AB19
6582,V03AB20
6583,V03AB21
6584,V03AB22
6585,V03AB23
6586,V03AB24
6587,V03AB25
6588,V03AB26
6589,V03AB27
6590,V03AB29
6591,V03AB31
6592,V03AB32
6593,V03AB33
6594,V03AB34
6595,V03AB35
6596,V03AB36
6597,V03AB37
6598,V03AB38
6599,V03AC
6600,V03AC01
6601,V03AC02
6602,V03AC03
6603,V03AE
6604,V03AE01
6605,V03AE02
6606,V03AE03
6607,V03AE04
6608,V03AE05
6609,V03AE06
6610,V03AE07
6611,V03AE08
6612,V03AE09
6613,V03AE10
6614,V03AF
6615,V03AF01
6616,V03AF02
6617,V03AF03
6618,V03AF03
6619,V03AF04
6620,V03AF04
6621,V03AF05
6622,V03AF06
6623,V03AF07
6624,V03AF08
6625,V03AF09
6626,V03AF10
6627,V03AF11
6628,V03AG
6629,V03AG01
6630,V03AH
6631,V03AH01
6632,V03AK
6633,V03AM
6634,V03AN
6635,V03AN01
6636,V03AN02
6637,V03AN03
6638,V03AN04
6639,V03AN05
6640,V03AX
6641,V03AX02
6642,V03AX03
6643,V03AZ
6644,V03AZ01
6645,V04
6646,V04B
6647,V04C
6648,V04CA
6649,V04CA01
6650,V04CA02
6651,V04CB
6652,V04CB01
6653,V04CC
6654,V04CC01
6655,V04CC02
6656,V04CC03
6657,V04CC04
6658,V04CD
6659,V04CD01
6660,V04CD03
6661,V04CD04
6662,V04CD05
6663,V04CD06
6664,V04CE
6665,V04CE01
6666,V04CE02
6667,V04CE03
6668,V04CF
6669,V04CF01
6670,V04CG
6671,V04CG01
6672,V04CG02
6673,V04CG03
6674,V04CG04
6675,V04CG05
6676,V04CG30
6677,V04CH
6678,V04CH01
6679,V04CH02
6680,V04CH03
6681,V04CH04
6682,V04CH30
6683,V04CJ
6684,V04CJ01
6685,V04CJ02
6686,V04CK
6687,V04CK01
6688,V04CK02
6689,V04CK03
6690,V04CL
6691,V04CM
6692,V04CM01
6693,V04CX
6694,V04CX01
6695,V04CX02
6696,V04CX03
6697,V04CX04
6698,V04CX05
6699,V04CX06
6700,V04CX07
6701,V04CX08
6702,V04CX09
6703,V06
6704,V06A
6705,V06AA
6706,V06B
6707,V06C
6708,V06CA
6709,V06D
6710,V06DA
6711,V06DB
6712,V06DC
6713,V06DC01
6714,V06DC02
6715,V06DD
6716,V06DE
6717,V06DF
6718,V06DX
6719,V07
6720,V07A
6721,V07AA
6722,V07AB
6723,V07AC
6724,V07AD
6725,V07AN
6726,V07AR
6727,V07AS
6728,V07AT
6729,V07AV
6730,V07AX
6731,V07AY
6732,V07AZ
6733,V08
6734,V08A
6735,V08AA
6736,V08AA01
6737,V08AA02
6738,V08AA03
6739,V08AA04
6740,V08AA05
6741,V08AA06
6742,V08AA07
6743,V08AA08
6744,V08AA09
6745,V08AA10
6746,V08AB
6747,V08AB01
6748,V08AB02
6749,V08AB03
6750,V08AB04
6751,V08AB05
6752,V08AB06
6753,V08AB07
6754,V08AB08
6755,V08AB09
6756,V08AB10
6757,V08AB11
6758,V08AB12
6759,V08AC
6760,V08AC01
6761,V08AC02
6762,V08AC03
6763,V08AC04
6764,V08AC05
6765,V08AC06
6766,V08AC07
6767,V08AC08
6768,V08AC09
6769,V08AC10
6770,V08AD
6771,V08AD01
6772,V08AD02
6773,V08AD03
6774,V08AD04
6775,V08B
6776,V08BA
6777,V08BA01
6778,V08BA02
6779,V08C
6780,V08CA
6781,V08CA01
6782,V08CA02
6783,V08CA03
6784,V08CA04
6785,V08CA05
6786,V08CA06
6787,V08CA07
6788,V08CA08
6789,V08CA09
6790,V08CA10
6791,V08CA11
6792,V08CB
6793,V08CB01
6794,V08CB02
6795,V08CB03
6796,V08CX
6797,V08CX01
6798,V08D
6799,V08DA
6800,V08DA01
6801,V08DA02
6802,V08DA03
6803,V08DA04
6804,V08DA05
6805,V08DA06
6806,V09
6807,V09A
6808,V09AA
6809,V09AA01
6810,V09AA02
6811,V09AB
6812,V09AB01
6813,V09AB02
6814,V09AB03
6815,V09AX
6816,V09AX01
6817,V09AX03
6818,V09AX04
6819,V09AX05
6820,V09AX06
6821,V09B
6822,V09BA
6823,V09BA01
6824,V09BA02
6825,V09BA03
6826,V09BA04
6827,V09C
6828,V09CA
6829,V09CA01
6830,V09CA02
6831,V09CA03
6832,V09CA04
6833,V09CA05
6834,V09CA06
6835,V09CX
6836,V09CX01
6837,V09CX02
6838,V09CX03
6839,V09CX04
6840,V09D
6841,V09DA
6842,V09DA01
6843,V09DA02
6844,V09DA03
6845,V09DA04
6846,V09DA05
6847,V09DB
6848,V09DB01
6849,V09DB02
6850,V09DB03
6851,V09DB04
6852,V09DB05
6853,V09DB06
6854,V09DB07
6855,V09DX
6856,V09DX01
6857,V09E
6858,V09EA
6859,V09EA01
6860,V09EA02
6861,V09EA03
6862,V09EB
6863,V09EB01
6864,V09EB02
6865,V09EX
6866,V09EX01
6867,V09EX02
6868,V09EX03
6869,V09F
6870,V09FX
6871,V09FX01
6872,V09FX02
6873,V09FX03
6874,V09FX04
6875,V09G
6876,V09GA
6877,V09GA01
6878,V09GA02
6879,V09GA03
6880,V09GA04
6881,V09GA05
6882,V09GA06
6883,V09GA07
6884,V09GB
6885,V09GB01
6886,V09GB02
6887,V09GX
6888,V09GX01
6889,V09GX02
6890,V09GX03
6891,V09GX04
6892,V09H
6893,V09HA
6894,V09HA01
6895,V09HA02
6896,V09HA03
6897,V09HA04
6898,V09HB
6899,V09HB01
6900,V09HB02
6901,V09HX
6902,V09HX01
6903,V09I
6904,V09IA
6905,V09IA01
6906,V09IA02
6907,V09IA03
6908,V09IA04
6909,V09IA05
6910,V09IA06
6911,V09IA07
6912,V09IA08
6913,V09IA09
6914,V09IB
6915,V09IB01
6916,V09IB02
6917,V09IB03
6918,V09IB04
6919,V09IX
6920,V09IX01
6921,V09IX02
6922,V09IX03
6923,V09IX04
6924,V09IX05
6925,V09IX06
6926,V09IX07
6927,V09IX08
6928,V09IX09
6929,V09IX10
6930,V09IX11
6931,V09IX12
6932,V09IX13
6933,V09X
6934,V09XA
6935,V09XA01
6936,V09XA02
6937,V09XA03
6938,V09XX
6939,V09XX01
6940,V09XX02
6941,V09XX03
6942,V09XX04
6943,V10
6944,V10A
6945,V10AA
6946,V10AA01
6947,V10AA02
6948,V10AA03
6949,V10AX
6950,V10AX01
6951,V10AX02
6952,V10AX03
6953,V10AX04
6954,V10AX05
6955,V10AX06
6956,V10B
6957,V10BX
6958,V10BX01
6959,V10BX02
6960,V10BX03
6961,V10X
6962,V10XA
6963,V10XA01
6964,V10XA02
6965,V10XA53
6966,V10XX
6967,V10XX01
6968,V10XX02
6969,V10XX03
6970,V10XX04
6971,V20
